CRASH DATE,CRASH TIME,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,FULL STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1
1/21/2021,15:00,,40.904434,-73.87828,"(40.904434, -73.87828)",MAJOR DEEGAN EXPRESSWAY         ,1,0,0,0,0,0,1,0,Unspecified,4385835,Station Wagon/Sport Utility Vehicle
5/25/2020,18:15,,40.904434,-73.87828,"(40.904434, -73.87828)",MAJOR DEEGAN EXPRESSWAY         ,2,0,0,0,0,0,2,0,Following Too Closely,4316212,Sedan
2/13/2020,18:50,,40.904324,-73.906265,"(40.904324, -73.906265)",WEST 256 STREET                 ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4288425,Taxi
4/7/2020,15:00,,40.904243,-73.852165,"(40.904243, -73.852165)",EAST 241 STREET                 ,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,4308129,Station Wagon/Sport Utility Vehicle
7/15/2022,0:30,,40.90417,-73.84139,"(40.90417, -73.84139)",MUNDY LANE,1,0,0,0,0,0,1,0,Obstruction/Debris,4546724,Sedan
2/1/2022,9:44,,40.90414,-73.905014,"(40.90414, -73.905014)",RIVERDALE AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4499649,Sedan
2/19/2020,21:20,,40.90414,-73.905014,"(40.90414, -73.905014)",WEST 256 STREET                 ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,4291604,Station Wagon/Sport Utility Vehicle
5/27/2019,13:15,,40.90414,-73.905014,"(40.90414, -73.905014)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4140418,Sedan
3/19/2019,21:58,,40.904087,-73.84987,"(40.904087, -73.84987)",WHITE PLAINS ROAD               ,0,0,0,0,0,0,0,0,Unspecified,4099854,Station Wagon/Sport Utility Vehicle
3/14/2022,22:06,,40.90389,-73.85139,"(40.90389, -73.85139)",RICHARDSON AVENUE,0,1,0,0,0,0,0,1,Unspecified,4510502,Motorbike
11/18/2020,20:14,,40.90389,-73.85139,"(40.90389, -73.85139)",RICHARDSON AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,4369648,Sedan
5/1/2021,17:50,,40.90355,-73.854836,"(40.90355, -73.854836)",BRONX BOULEVARD,0,0,0,0,0,0,0,0,Turning Improperly,4412568,Sedan
8/27/2022,4:00,,40.90355,-73.854836,"(40.90355, -73.854836)",BRONX BOULEVARD,3,0,0,0,0,0,3,0,Traffic Control Disregarded,4560556,Sedan
3/27/2021,23:45,,40.90355,-73.854836,"(40.90355, -73.854836)",BRONX BOULEVARD                 ,2,0,0,0,0,0,2,0,Traffic Control Disregarded,4402583,Taxi
5/30/2022,17:30,,40.90348,-73.85035,"(40.90348, -73.85035)",WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,4534352,Station Wagon/Sport Utility Vehicle
6/6/2022,3:00,,40.90348,-73.85035,"(40.90348, -73.85035)",WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unsafe Speed,4534729,Sedan
12/19/2020,17:00,,40.90348,-73.85035,"(40.90348, -73.85035)",WHITE PLAINS ROAD               ,2,0,0,0,0,0,2,0,Unsafe Lane Changing,4378107,Sedan
6/29/2020,17:10,,40.90348,-73.85035,"(40.90348, -73.85035)",WHITE PLAINS ROAD               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4324385,Station Wagon/Sport Utility Vehicle
6/22/2020,4:10,,40.90348,-73.85035,"(40.90348, -73.85035)",WHITE PLAINS ROAD               ,1,0,0,0,0,0,1,0,Unspecified,4322453,Sedan
3/17/2019,1:55,,40.90348,-73.85035,"(40.90348, -73.85035)",WHITE PLAINS ROAD               ,0,0,0,0,0,0,0,0,Driver Inexperience,4098720,Sedan
5/15/2021,14:53,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Unspecified,4417109,Sedan
5/25/2021,15:40,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4420623,Sedan
12/19/2021,16:36,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Alcohol Involvement,4490927,Sedan
4/2/2022,13:28,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,4516771,Sedan
5/30/2022,7:26,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,2,0,0,0,0,0,2,0,Unspecified,4533712,Sedan
6/7/2022,14:31,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Unspecified,4535650,Sedan
8/17/2022,8:00,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY,1,0,0,0,0,0,1,0,Unspecified,4556014,Station Wagon/Sport Utility Vehicle
10/10/2020,13:02,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Unspecified,4356543,Convertible
5/30/2020,15:00,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Brakes Defective,4318251,Pick-up Truck
1/29/2020,17:39,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Unspecified,4281036,Station Wagon/Sport Utility Vehicle
6/29/2019,3:30,,40.90347,-73.88628,"(40.90347, -73.88628)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4161071,Sedan
2/27/2020,16:45,,40.90336,-73.911575,"(40.90336, -73.911575)",WEST 254 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4294727,Taxi
7/21/2021,2:35,,40.90325,-73.84801,"(40.90325, -73.84801)",BARNES AVENUE,2,0,0,0,0,0,2,0,Unsafe Speed,4440283,Sedan
8/15/2020,9:00,,40.903194,-73.85406,"(40.903194, -73.85406)",CARPENTER AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4338623,Sedan
5/15/2021,20:00,,40.90316,-73.84599,"(40.90316, -73.84599)",CRANFORD AVENUE,0,0,0,0,0,0,0,0,Unspecified,4417252,Sedan
7/17/2020,0:55,,40.90316,-73.84599,"(40.90316, -73.84599)",CRANFORD AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4329370,Sedan
7/21/2019,5:35,,40.90316,-73.84599,"(40.90316, -73.84599)",CRANFORD AVENUE                 ,3,0,0,0,0,0,3,0,Unsafe Speed,4174687,Station Wagon/Sport Utility Vehicle
5/2/2019,9:30,,40.90316,-73.84599,"(40.90316, -73.84599)",CRANFORD AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,4124833,Station Wagon/Sport Utility Vehicle
2/7/2020,19:26,,40.90304,-73.849556,"(40.90304, -73.849556)",FURMAN AVENUE                   ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4287242,Station Wagon/Sport Utility Vehicle
12/3/2021,18:30,,40.90298,-73.87868,"(40.90298, -73.87868)",MAJOR DEEGAN EXPRESSWAY,0,0,0,0,0,0,0,0,Other Vehicular,4483286,Station Wagon/Sport Utility Vehicle
12/11/2019,13:12,,40.90298,-73.87868,"(40.90298, -73.87868)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Following Too Closely,4256608,Sedan
10/31/2019,8:33,,40.90298,-73.87868,"(40.90298, -73.87868)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unsafe Speed,4233083,Station Wagon/Sport Utility Vehicle
3/2/2020,13:00,,40.902958,-73.896416,"(40.902958, -73.896416)",BROADWAY                        ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4297340,Station Wagon/Sport Utility Vehicle
7/31/2020,17:58,,40.902946,-73.878525,"(40.902946, -73.878525)",MAJOR DEEGAN EXPRESSWAY         ,1,0,0,0,0,0,1,0,Unspecified,4334518,Motorcycle
11/6/2019,12:00,,40.902836,-73.85329,"(40.902836, -73.85329)",EAST 240 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4237523,Sedan
4/10/2019,19:32,,40.902836,-73.85329,"(40.902836, -73.85329)",EAST 240 STREET                 ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4112782,Sedan
9/26/2019,9:45,,40.902687,-73.904015,"(40.902687, -73.904015)",MOSHOLU AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4216190,Station Wagon/Sport Utility Vehicle
3/10/2021,22:30,,40.902485,-73.852516,"(40.902485, -73.852516)",EAST 240 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4397907,Station Wagon/Sport Utility Vehicle
3/25/2019,15:00,,40.90244,-73.842735,"(40.90244, -73.842735)",MONTICELLO AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,4103376,Sedan
11/30/2020,10:45,,40.902233,-73.843666,"(40.902233, -73.843666)",HILL AVENUE                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4372195,Sedan
6/6/2021,2:50,,40.902157,-73.847626,"(40.902157, -73.847626)",EAST 241 STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4431408,Sedan
12/31/2020,10:09,,40.90207,-73.88714,"(40.90207, -73.88714)",HENRY HUDSON PARKWAY            ,2,0,0,0,0,0,2,0,Unsafe Speed,4380475,Station Wagon/Sport Utility Vehicle
11/25/2019,7:03,,40.90207,-73.88714,"(40.90207, -73.88714)",HENRY HUDSON PARKWAY            ,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,4247875,Sedan
10/11/2019,14:38,,40.90207,-73.88714,"(40.90207, -73.88714)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Unsafe Speed,4223546,Station Wagon/Sport Utility Vehicle
9/19/2019,16:10,,40.90207,-73.88714,"(40.90207, -73.88714)",HENRY HUDSON PARKWAY            ,1,0,0,0,0,0,1,0,Following Too Closely,4209005,Sedan
5/5/2019,3:30,,40.90207,-73.88714,"(40.90207, -73.88714)",HENRY HUDSON PARKWAY            ,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,4126566,Sedan
10/25/2020,0:30,,40.902042,-73.85156,"(40.902042, -73.85156)",WHITE PLAINS ROAD               ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,4360796,Sedan
8/10/2019,16:21,,40.902035,-73.84458,"(40.902035, -73.84458)",EAST 241 STREET                 ,1,0,0,0,0,0,1,0,Unspecified,4186741,Sedan
8/28/2022,3:30,,40.90184,-73.85702,"(40.90184, -73.85702)",BULLARD AVENUE,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,4559116,Station Wagon/Sport Utility Vehicle
6/11/2020,15:28,,40.901836,-73.84548,"(40.901836, -73.84548)",WILDER AVENUE                   ,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,4319484,Sedan
12/11/2021,21:00,,40.901726,-73.90604,"(40.901726, -73.90604)",WEST 254 STREET,0,0,0,0,0,0,0,0,Unspecified,4486501,Station Wagon/Sport Utility Vehicle
9/9/2021,15:00,,40.901726,-73.90604,"(40.901726, -73.90604)",RIVERDALE AVENUE,0,0,0,0,0,0,0,0,Unspecified,4456225,Station Wagon/Sport Utility Vehicle
8/23/2019,23:45,,40.90167,-73.90612,"(40.90167, -73.90612)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4194340,Sedan
6/20/2019,14:00,,40.90167,-73.90612,"(40.90167, -73.90612)",RIVERDALE AVENUE                ,2,0,0,0,0,0,2,0,Unspecified,4155802,Station Wagon/Sport Utility Vehicle
4/20/2022,11:03,,40.90152,-73.84695,"(40.90152, -73.84695)",EAST 241 STREET,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4520611,Box Truck
9/21/2021,10:39,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY,1,1,0,0,0,0,1,1,Unsafe Speed,4460303,Motorcycle
3/1/2022,16:20,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY,0,0,0,0,0,0,0,0,Alcohol Involvement,4508953,Station Wagon/Sport Utility Vehicle
10/3/2020,12:45,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Following Too Closely,4355205,Sedan
2/25/2020,7:00,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unspecified,4293724,Sedan
2/1/2020,17:00,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Following Too Closely,4282116,Station Wagon/Sport Utility Vehicle
11/18/2019,16:23,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4243839,Sedan
6/28/2019,18:51,,40.901493,-73.87894,"(40.901493, -73.87894)",MAJOR DEEGAN EXPRESSWAY         ,3,0,0,0,0,0,3,0,Unspecified,4161070,Station Wagon/Sport Utility Vehicle
3/6/2021,23:18,,40.90146,-73.87875,"(40.90146, -73.87875)",MAJOR DEEGAN EXPRESSWAY         ,1,0,0,0,0,0,1,0,Following Too Closely,4397863,Sedan
3/9/2021,9:54,,40.90146,-73.87875,"(40.90146, -73.87875)",MAJOR DEEGAN EXPRESSWAY         ,0,1,0,0,0,0,0,1,Unsafe Speed,4397845,Motorcycle
2/24/2020,9:15,,40.90146,-73.87875,"(40.90146, -73.87875)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unspecified,4292822,Sedan
7/24/2019,18:16,,40.90146,-73.87875,"(40.90146, -73.87875)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unsafe Speed,4176934,Sedan
4/26/2021,12:11,,40.90128,-73.887764,"(40.90128, -73.887764)",MOSHOLU PARKWAY,2,0,0,0,0,0,2,0,Outside Car Distraction,4411436,Ambulance
6/19/2022,19:46,,40.90124,-73.86547,"(40.90124, -73.86547)",MARTHA AVENUE,1,0,0,0,0,0,1,0,Traffic Control Disregarded,4547165,Sedan
2/17/2020,15:57,,40.90123,-73.88782,"(40.90123, -73.88782)",MOSHOLU PARKWAY                 ,0,0,0,0,0,0,0,0,Unspecified,4290157,Station Wagon/Sport Utility Vehicle
9/24/2019,18:05,,40.901226,-73.90122,"(40.901226, -73.90122)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,4215930,Sedan
1/15/2022,16:30,,40.90122,-73.90322,"(40.90122, -73.90322)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,4497517,Station Wagon/Sport Utility Vehicle
7/28/2022,10:13,,40.90122,-73.90322,"(40.90122, -73.90322)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,4553722,Sedan
10/14/2020,3:00,,40.90122,-73.90322,"(40.90122, -73.90322)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Unspecified,4362374,Sedan
7/10/2019,17:17,,40.90122,-73.90322,"(40.90122, -73.90322)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,4167968,Sedan
7/10/2019,18:45,,40.90122,-73.90322,"(40.90122, -73.90322)",HENRY HUDSON PARKWAY            ,1,0,0,0,0,0,1,0,Unspecified,4175018,Sedan
4/15/2021,13:47,,40.9011789,-73.9020431,"(40.9011789, -73.9020431)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Unspecified,4467286,FLATBED
5/11/2020,16:30,,40.90117,-73.90205,"(40.90117, -73.90205)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Driver Inexperience,4313011,Pick-up Truck
5/3/2019,16:26,,40.90117,-73.90205,"(40.90117, -73.90205)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4125226,Sedan
6/9/2022,15:52,,40.901146,-73.89789,"(40.901146, -73.89789)",WEST 254 STREET,0,0,0,0,0,0,0,0,Unspecified,4536191,Station Wagon/Sport Utility Vehicle
12/29/2020,11:35,,40.901062,-73.86157,"(40.901062, -73.86157)",NEREID AVENUE                   ,3,0,0,0,0,0,3,0,Reaction to Uninvolved Vehicle,4379979,Sedan
8/9/2019,16:20,,40.901062,-73.86157,"(40.901062, -73.86157)",WEBSTER AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,4186747,Sedan
8/21/2019,17:30,,40.90104,-73.89689,"(40.90104, -73.89689)",WEST 254 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4192809,Station Wagon/Sport Utility Vehicle
